# nu	S_nu		dS_nu		var	Nsource
# GHz	mJy		mJy		mJy	---
240.00	nan		nan		nan	0
240.40	nan		nan		nan	0
240.80	nan		nan		nan	0
241.20	nan		nan		nan	0
455.11	-1.7809E-02	1.0669E-01	9.81744E-01	36
455.87	6.5011E-02	1.0633E-01	1.13863E+00	36
456.63	-5.5869E-02	1.0479E-01	1.48634E+00	36
457.40	-1.0068E-01	1.0799E-01	1.19517E+00	37
458.16	4.9776E-02	1.0708E-01	2.09898E+00	38
458.92	8.3406E-02	1.065E-01	1.27067E+00	38
459.69	-1.1665E-02	1.067E-01	8.76923E-01	38
460.45	1.8184E+00	1.0624E-01	2.85662E+00	38
461.22	1.0709E+01	1.0719E-01	1.00999E+01	38
461.99	2.9248E+00	1.0726E-01	3.15528E+00	39
462.76	-1.3523E-01	1.0702E-01	2.02085E+00	39
463.53	-9.3255E-02	1.0681E-01	1.43567E+00	39
464.31	-2.065E-01	1.0699E-01	9.40882E-01	40
465.08	-1.0368E-01	1.0762E-01	1.09084E+00	40
465.86	9.1671E-02	1.0861E-01	1.01167E+00	40
466.63	-8.1119E-02	1.0716E-01	1.2018E+00	40
467.41	1.0538E-01	1.0594E-01	1.02783E+00	40
468.19	-2.3721E-02	1.059E-01	9.73167E-01	39
468.97	5.5452E-02	1.0723E-01	1.47111E+00	40
469.76	-4.8589E-02	1.0848E-01	1.4387E+00	40
470.54	-4.9508E-02	1.0984E-01	1.34419E+00	40
471.32	-1.5326E-01	1.0759E-01	1.27264E+00	39
472.11	-7.9303E-02	1.0849E-01	1.57395E+00	39
472.90	-1.5243E-01	1.1014E-01	1.49254E+00	39
473.69	8.9982E-02	1.1172E-01	1.6057E+00	39
474.48	5.9968E-02	1.1404E-01	1.77739E+00	39
475.27	1.3169E-01	1.1405E-01	1.94996E+00	38
476.06	5.155E-02	1.1244E-01	1.54996E+00	37
476.85	9.9833E-02	1.1347E-01	1.37031E+00	37
477.65	-8.7495E-02	1.1531E-01	1.46893E+00	37
478.45	5.4479E-02	1.1388E-01	1.59866E+00	36
479.24	9.3117E-02	1.142E-01	1.29167E+00	35
480.04	-1.2862E-01	1.1517E-01	1.15272E+00	35
480.84	-1.649E-01	1.139E-01	1.82414E+00	35
481.65	1.706E-01	1.1239E-01	9.29377E-01	35
482.45	-7.0978E-02	1.1348E-01	1.12712E+00	36
483.25	-7.8101E-02	1.1247E-01	1.33963E+00	36
484.06	6.5284E-03	1.135E-01	1.85652E+00	36
484.87	-6.0597E-02	1.1538E-01	1.24291E+00	37
485.68	-3.2952E-02	1.1643E-01	1.94572E+00	38
486.49	5.3553E-02	1.1471E-01	1.77184E+00	37
487.30	-3.6799E-02	1.1509E-01	2.13051E+00	37
488.11	-1.0216E-02	1.1753E-01	1.63509E+00	39
488.92	-2.0572E-01	1.1619E-01	1.77535E+00	40
489.74	4.6737E-02	1.1839E-01	1.39799E+00	39
490.56	6.4967E-02	1.1672E-01	1.5576E+00	39
491.37	2.9092E-01	1.191E-01	1.71169E+00	39
492.19	3.5102E+00	1.2018E-01	2.83108E+00	39
493.01	1.6477E+00	1.208E-01	2.30646E+00	40
493.84	8.9744E-02	1.2109E-01	1.16338E+00	40
494.66	-3.1012E-02	1.2028E-01	1.70989E+00	41
495.49	-1.5004E-01	1.2115E-01	1.50363E+00	41
496.31	-4.6175E-02	1.2114E-01	1.53343E+00	41
497.14	1.1865E-02	1.2251E-01	1.595E+00	42
497.97	-8.873E-03	1.2124E-01	1.93711E+00	42
498.80	-8.2591E-02	1.2403E-01	1.94712E+00	42
499.63	5.9903E-02	1.348E-01	1.57177E+00	41
500.46	-2.9499E-01	1.3589E-01	1.41253E+00	41
501.30	-2.4072E-01	1.3606E-01	1.47534E+00	41
502.14	-2.0872E-01	1.3747E-01	1.68645E+00	41
502.97	-1.1911E-01	1.4068E-01	1.53594E+00	40
